8560,30, [0.6293426752090454 -0.7852514386177063 -0.21166843175888062 0.43452370166778564 -0.4073775112628937]
85684,8, [0.05729832500219345 -0.5526205897331238 -0.8857004046440125 0.8877753615379333 0.03108392283320427]
85715,8, [-0.24876819550991058 0.03553764149546623 -0.009541239589452744 0.3345799744129181 0.3378867506980896]
8574,3, [-0.0685633048415184 -0.10769964009523392 0.1143590658903122 0.041583605110645294 -0.0016482757637277246]
85747,15, [1.3355522155761719 -0.9791021347045898 0.35451215505599976 0.031632013618946075 -0.13072030246257782]
85760,1, [0.8231106996536255 0.3075576424598694 0.5722169876098633 -0.46334296464920044 0.5288442969322205]
85788,1, [-0.03161468356847763 0.08652918040752411 0.08156891167163849 -0.09561214596033096 0.07384965568780899]
8579,30, [0.5040153861045837 -0.057785067707300186 0.26830872893333435 0.015589024871587753 0.7508392333984375]
85814,6, [0.6718491911888123 -0.5951194763183594 0.016302548348903656 0.06348467618227005 -0.006437213625758886]
85855,8, [-0.05615546926856041 0.4220312237739563 -0.013373367488384247 -0.022675883024930954 1.4851837158203125]
85869,75, [0.1902211308479309 -0.17495426535606384 0.03175841644406319 0.34283116459846497 0.6258776187896729]
859,3, [0.14044681191444397 0.6967282295227051 0.5053949356079102 0.5374581813812256 0.276554673910141]
8592,40, [0.7045149207115173 -0.16186340153217316 0.04864960163831711 0.7289775013923645 0.05915272608399391]
85927,4, [-0.2644086480140686 0.5188382267951965 0.18193884193897247 -0.14001882076263428 0.32126572728157043]
85986,13, [-0.552435576915741 2.923645496368408 -0.18354962766170502 -0.9705091714859009 -0.9076089262962341]
86025,6, [0.012587342411279678 -0.03802361711859703 0.13356930017471313 0.3613019585609436 0.16944101452827454]
86034,3, [0.0973222628235817 0.0026040272787213326 0.0026907820720225573 0.04894248768687248 0.03244311735033989]
86043,2, [-0.09900039434432983 0.26135167479515076 0.06582270562648773 0.04301825538277626 0.39968472719192505]
8614,1, [-0.1815803050994873 0.0744793638586998 -0.787543535232544 -0.5994052290916443 0.5032928586006165]
86151,1, [-0.4229772984981537 0.10539363324642181 0.2609052360057831 0.34968119859695435 0.10909125953912735]
8623,6, [-0.11378446221351624 0.11720266938209534 0.03456510230898857 0.11017990857362747 0.10201171785593033]
86336,1, [0.7758514881134033 0.2107403725385666 0.18249084055423737 0.030062854290008545 0.16322875022888184]
86345,1, [-0.4046351909637451 0.17120343446731567 -0.06785731762647629 -0.02312709018588066 -0.03278312459588051]
86359,1, [-0.06582053005695343 -0.026278890669345856 -0.06593198329210281 0.16878564655780792 0.13375557959079742]
8641,8, [1.0325894355773926 0.6748819947242737 0.10721131414175034 0.5173768401145935 0.27261608839035034]
86471,4, [0.09154246747493744 -0.27750110626220703 0.4591556489467621 -0.6986059546470642 -0.4433322250843048]
86494,3, [-0.17976412177085876 -0.31205374002456665 -0.06205401197075844 0.28073444962501526 0.3021889328956604]
86561,3, [-0.13263683021068573 -0.12562644481658936 0.09631241858005524 -0.28833726048469543 0.27324220538139343]
8669,4, [-0.04141228273510933 -0.058863215148448944 0.6118454337120056 0.2510877847671509 0.3715534210205078]
868,380, [-0.1287573128938675 1.116843581199646 -1.7742180824279785 0.5836384892463684 -0.9342488050460815]
86912,1, [-0.28515005111694336 0.13338112831115723 -0.674801766872406 -0.43663546442985535 0.22607626020908356]
86921,1, [0.05419352278113365 0.4710457921028137 -0.31388697028160095 -0.14216963946819305 0.16621534526348114]
86949,1, [0.923018217086792 0.39311933517456055 0.3764556348323822 -0.044188253581523895 0.8950095772743225]
8696,15, [0.6514579057693481 -0.965541660785675 0.31779053807258606 0.3075854480266571 -0.1045132502913475]
87,2, [0.9489520788192749 -0.35013696551322937 -0.7483441829681396 0.11869105696678162 -0.7661821842193604]
87010,3, [-0.9467485547065735 0.1330702006816864 0.18624645471572876 -0.08084799349308014 0.42211493849754333]
87015,20, [0.8012617230415344 -0.07990393787622452 0.10957004129886627 0.027440428733825684 0.08599808067083359]
8704,3, [-0.19363632798194885 0.12076490372419357 0.10589563846588135 0.09170029312372208 -0.04028473049402237]
87042,3, [-0.08862461149692535 -0.05821003392338753 -0.08761916309595108 0.012935136444866657 0.04162959009408951]
87178,2, [-0.050494976341724396 0.37336066365242004 0.21510514616966248 0.05473513901233673 0.1441587507724762]
872,1115, [-0.14700567722320557 -0.17960739135742188 0.31915125250816345 0.0946011021733284 0.24900759756565094]
87259,8, [-0.12252906709909439 -0.8459420204162598 -0.26470381021499634 -0.01063520647585392 0.261148601770401]
87312,1, [1.1003164052963257 -0.14638084173202515 0.6416771411895752 -0.010076080448925495 0.18009820580482483]
8736,30, [0.017798541113734245 -0.6767377853393555 0.23432572185993195 0.5496776103973389 -0.32124432921409607]
87371,1, [-0.2841475009918213 -0.2621259093284607 0.38271644711494446 0.3475038409233093 0.45071861147880554]
87420,4, [-0.30015993118286133 0.11670234799385071 0.026680566370487213 0.061130497604608536 -9.194547310471535E-4]
87542,2, [0.007533643860369921 -0.013679007068276405 0.05775237828493118 0.22540828585624695 0.04299969598650932]
87619,8, [-0.4650292992591858 0.8074758052825928 -0.339724600315094 -0.6851457357406616 1.3630982637405396]
87691,2, [0.5156023502349854 0.30497509241104126 0.005063137970864773 0.003609840990975499 -0.10660216212272644]
877,4, [0.2853541374206543 -0.3707447052001953 -0.13203202188014984 -0.4753718674182892 -0.7407046556472778]
87713,1, [-0.2941030263900757 0.04775290563702583 0.420164555311203 -0.020961128175258636 -0.26070666313171387]
8772,2, [-0.30527225136756897 0.975502610206604 -0.09048094600439072 -0.7164212465286255 -0.09057676792144775]
87920,95, [-0.33570677042007446 -0.6745145320892334 0.09957033395767212 0.8623356223106384 0.28516846895217896]
8795,2, [-0.2870013415813446 -0.3523692190647125 -0.0857645571231842 0.4144365191459656 0.4363943934440613]
87952,2, [-0.04688965529203415 -0.3116574287414551 -0.9792047142982483 -0.5204858779907227 0.5745423436164856]
8803,10, [-0.2351977825164795 -0.6876758933067322 0.10018862783908844 0.516080379486084 0.4500409960746765]
88050,1, [-0.6402662992477417 0.210970938205719 -0.2794404625892639 0.15656183660030365 0.09886704385280609]
8812,2, [-0.004416764248162508 0.12324756383895874 -0.035452645272016525 -0.10230569541454315 0.0045217350125312805]
8817,1, [-0.15392246842384338 -0.03950418531894684 0.35447752475738525 0.251395583152771 -0.049839090555906296]
8821,15, [0.12563595175743103 0.1555490791797638 0.1035085991024971 0.13642191886901855 0.3208254873752594]
8830,60, [-0.08083244413137436 -0.3206261992454529 0.8075237274169922 0.27394765615463257 -0.6573481559753418]
88398,2, [0.010246594436466694 -0.11323149502277374 0.006424713879823685 0.11385273188352585 -0.04418905824422836]
8844,3, [-0.3197804391384125 -0.8129947781562805 0.2722841799259186 -0.05136151984333992 0.3452311158180237]
88456,1, [-0.05402928963303566 -0.08472747355699539 -0.06589829176664352 0.3643207848072052 -0.14967553317546844]
8853,8, [-0.8109309673309326 -0.5658450126647949 0.3403685390949249 1.080216884613037 0.4274730980396271]
88695,2, [-0.5846243500709534 0.2616061270236969 0.18543203175067902 -0.49395594000816345 0.02088594250380993]
8876,15, [0.19603188335895538 0.19079171121120453 -0.44503119587898254 0.024955550208687782 -0.10400833934545517]
88771,2, [0.197859987616539 1.288378119468689 0.24699176847934723 -0.525666356086731 -0.5241389870643616]
88802,3, [0.24358518421649933 0.06596268713474274 0.42877790331840515 0.3678756058216095 0.5923781394958496]
88807,2, [-0.20445576310157776 -0.3431355059146881 0.04936325550079346 0.5755153298377991 0.20851173996925354]
88839,1, [-0.1524067223072052 -0.2524271309375763 0.11266481876373291 0.013880726881325245 0.5776281952857971]
88861,3, [-0.35179340839385986 0.4466336965560913 0.32085615396499634 -0.3082720637321472 -0.039576832205057144]
88956,1, [-0.031178126111626625 0.058277279138565063 -0.03326157480478287 0.05846456065773964 -0.05988902971148491]
88983,2, [-0.4175020754337311 -0.021688520908355713 0.46497035026550293 -0.14562292397022247 -0.48045358061790466]
8902,8, [0.6876506805419922 -0.16235357522964478 -0.4519132375717163 0.8913883566856384 0.7561169266700745]
89054,2, [-0.041196130216121674 -0.07519269734621048 0.18310058116912842 -0.09670845419168472 0.2254365086555481]
89108,1, [-0.1445619761943817 -0.1912412941455841 0.0169023759663105 0.18695101141929626 0.20638692378997803]
8916,4, [0.24833904206752777 -0.32805925607681274 0.4389569163322449 0.2663116455078125 -0.21014060080051422]
89194,4, [0.055631931871175766 -0.10056053102016449 0.6664077043533325 -0.12097885459661484 0.2774267792701721]
89207,2, [0.033736661076545715 0.1652437001466751 0.11584687978029251 0.14906033873558044 0.5040735006332397]
89248,5, [-0.17925620079040527 -0.1231967881321907 0.6320852041244507 -0.17948246002197266 0.042333342134952545]
8925,1, [-0.13652512431144714 -0.026684751734137535 0.012255511246621609 -0.014115826226770878 0.005279745906591415]
8934,9, [0.8941951394081116 -0.5859774351119995 0.9684877395629883 0.4998278021812439 0.4599500894546509]
89405,30, [-0.25463661551475525 -0.09209718555212021 0.1106090322136879 0.5397627949714661 -0.021149376407265663]
89441,1, [-0.36181071400642395 0.2790325880050659 -0.6727484464645386 -1.054542064666748 0.2764657437801361]
89455,6, [0.805916428565979 1.2944244146347046 0.7314767241477966 -0.17376987636089325 1.7189079523086548]
89513,3, [0.10006415843963623 -0.12150117009878159 -0.20733191072940826 -0.12284772098064423 1.5015528202056885]
8952,5, [0.18929824233055115 -0.08296740055084229 -0.09600115567445755 0.10435468703508377 0.0816262811422348]
89522,2, [0.5362019538879395 0.5749028325080872 -0.28187933564186096 -0.7358872890472412 -0.26483622193336487]
8957,16, [0.007226395420730114 0.05373475328087807 -0.07360443472862244 0.08293139934539795 0.11813961714506149]
8961,2, [0.5394073128700256 0.3248957097530365 0.5856093764305115 1.9513943698257208E-4 1.1928961277008057]
89635,1, [-0.3158230185508728 -0.7740504741668701 0.04124933108687401 0.14155788719654083 0.7097594738006592]
8970,4, [-0.21469102799892426 0.15054954588413239 0.2159789651632309 0.3458094298839569 0.26187846064567566]
89711,1, [-0.08858136087656021 0.08194698393344879 -0.01133086159825325 -0.03612782806158066 -0.013517393730580807]
89789,15, [0.029783811420202255 -0.2465517818927765 0.2558218836784363 0.10106035321950912 0.2161104828119278]
89815,3, [0.3425745964050293 -0.33618688583374023 0.5518906712532043 0.05397143214941025 0.10778286308050156]
89842,1, [-0.3484655022621155 -0.39723262190818787 0.11571335792541504 0.22591105103492737 -0.15967139601707458]
8993,40, [-0.10348151624202728 -0.515454888343811 0.1646919846534729 0.4823281168937683 -0.1515907198190689]
90089,1, [-0.1528683304786682 0.5449931621551514 0.40908583998680115 -0.5555075407028198 -0.04242977872490883]
9014,1, [0.03746677190065384 -0.3407120406627655 0.0306894239038229 -0.3187086284160614 0.2852984070777893]
90151,2, [-0.36321014165878296 -0.03296906128525734 -0.21647901833057404 0.19088691473007202 0.025807343423366547]
90219,1, [1.1234294176101685 -0.6047716736793518 0.3995967209339142 -0.14216399192810059 -0.13464544713497162]
9023,2, [0.16346076130867004 0.026473740115761757 -0.16816668212413788 0.10747639089822769 0.2238200604915619]
90255,2, [0.0641581118106842 -0.1167331412434578 0.013732654973864555 0.03676449880003929 -0.03465206176042557]
9028,2, [-0.0029982158448547125 -0.06906583160161972 -0.4610131084918976 -0.5855943560600281 -0.24953946471214294]
90296,3, [-0.12391924113035202 -0.20867565274238586 0.12407536804676056 0.2753369212150574 0.027459798380732536]
90408,3, [0.7388132810592651 0.25601816177368164 -0.3005479872226715 0.25268474221229553 0.13564981520175934]
9041,90, [-0.22723746299743652 -0.59764564037323 -0.31254565715789795 0.9930135011672974 0.09764258563518524]
90417,2, [0.004947336856275797 0.042654432356357574 -0.009958526119589806 0.17960838973522186 0.2707989811897278]
9046,6, [-0.5389052629470825 0.47815409302711487 0.012392260134220123 -0.015322613529860973 1.2144683599472046]
90494,1, [0.0961529016494751 -0.04414662346243858 0.22743740677833557 0.10185790807008743 0.08557960391044617]
90539,25, [0.2597748041152954 -0.32068437337875366 -0.38796544075012207 0.3981603682041168 0.5217041373252869]
90548,2, [0.28564560413360596 0.0029201814904809 -0.6324700117111206 0.42732977867126465 1.589762806892395]
90584,2, [-0.02002473920583725 -0.1465664654970169 0.31435680389404297 0.4979633390903473 0.4096234440803528]
90660,1, [0.3740183115005493 0.1302473545074463 0.4863172471523285 -0.012905600480735302 0.3552100658416748]
90700,6, [-0.9439882040023804 0.674206018447876 0.6839039325714111 -0.3929242491722107 0.12220630794763565]
9073,7, [-1.3249874114990234 -0.3692294657230377 0.2624630630016327 -1.259808897972107 0.9215251803398132]
90755,2, [0.06270260363817215 0.14573241770267487 0.05188192054629326 -0.10400529950857162 -0.43906477093696594]
90804,1, [0.6980912685394287 0.6258368492126465 -0.11294347792863846 -0.21450291574001312 -0.6702165007591248]
90845,6, [-0.027922295033931732 0.1376555860042572 0.24422422051429749 0.009271463379263878 0.1230231449007988]
9087,45, [-0.7064849734306335 -1.3573366403579712 -0.48526498675346375 -0.031277645379304886 0.3876364827156067]
90926,1, [0.31694912910461426 0.22179709374904633 0.9250668287277222 0.08448399603366852 0.28568407893180847]
9096,75, [-1.3356496095657349 -0.11534028500318527 0.4541296362876892 -0.31249645352363586 0.052426066249608994]
90967,1, [-0.08114104717969894 -0.004479683469980955 -0.06863674521446228 -0.0184427909553051 -0.06308208405971527]
90980,2, [0.08936004340648651 0.04241079464554787 0.3346713185310364 0.5547467470169067 0.2216251790523529]
91,2365, [2.7565667629241943 2.1664302349090576 -1.5388119220733643 1.8003873825073242 -1.3027939796447754]
91047,1, [-0.009721469134092331 0.08835489302873611 0.06397399306297302 0.09072866290807724 0.08050903677940369]
91128,3, [0.26924067735671997 0.18758335709571838 0.5088347792625427 -0.20594161748886108 0.3671245276927948]
91132,3, [0.2731809616088867 -0.08334854245185852 0.023103198036551476 0.21981623768806458 -0.10005933046340942]
91182,8, [-0.5849101543426514 0.5259110331535339 0.7680647373199463 0.19875015318393707 0.6768978834152222]
912,1225, [0.26653409004211426 -0.2801744043827057 -0.05909916013479233 0.8406740427017212 0.7314303517341614]
91222,4, [-0.054514143615961075 -0.16321143507957458 -0.09293488413095474 0.14784196019172668 0.014427270740270615]
91227,1, [-0.12480710446834564 -0.6901691555976868 -0.7723051905632019 -0.4014727473258972 0.15883967280387878]
91231,6, [-0.015149122104048729 -0.015793759375810623 0.08739163726568222 0.35318031907081604 0.3884055018424988]
91259,2, [-0.27967023849487305 0.21345937252044678 -0.012841377407312393 -0.3210635185241699 0.26005488634109497]
9131,12, [0.15228161215782166 0.5597642660140991 0.13717210292816162 -0.5162670612335205 1.0061333179473877]
91317,55, [-0.05488846078515053 -0.6400699615478516 -0.580439031124115 0.7610432505607605 0.18996982276439667]
91321,4, [-0.26202118396759033 -0.21829159557819366 -0.21908846497535706 -0.14149409532546997 0.9198665022850037]
91402,9, [0.5375815033912659 0.1918184757232666 -0.1336403489112854 0.0789383128285408 -0.5610371232032776]
9145,6, [0.7970666289329529 0.4051820635795593 1.028249740600586 -0.6132494211196899 0.49248576164245605]
91533,1, [-0.05267304927110672 0.05580581724643707 -0.0676131546497345 0.18258905410766602 0.366890013217926]
91600,4, [-0.01864336058497429 1.0080147981643677 0.4499031603336334 -0.42841634154319763 0.6052230596542358]
91605,10, [0.3093903660774231 -0.3501070439815521 0.3567628860473633 0.3598410189151764 0.1692270040512085]
91632,12, [0.30107495188713074 0.8548688292503357 0.9206103086471558 -0.15600264072418213 0.014894419349730015]
91637,1, [-0.020528297871351242 -0.12578247487545013 -0.019499149173498154 -0.006368162576109171 0.01333429291844368]
9168,90, [-0.2626233696937561 -1.395319938659668 -0.2886791229248047 0.5865389704704285 0.2953053414821625]
917,20, [0.061605390161275864 -0.1666031777858734 0.3744998276233673 -0.006829008460044861 -0.1781773567199707]
9172,6, [-0.03175154700875282 0.4249359369277954 -0.052858930081129074 -0.06020725890994072 0.56414794921875]
91759,8, [-0.468968003988266 -0.11390643566846848 -0.5928992033004761 1.471511721611023 -0.8156981468200684]
91772,2, [0.2844487726688385 -0.45913034677505493 -0.1361110806465149 0.7427046895027161 -0.5079253315925598]
91781,1, [-0.12340075522661209 -0.3054022192955017 0.3211144804954529 0.26735296845436096 0.3237520456314087]
9181,1, [0.07887428253889084 -0.012588824145495892 0.09028249233961105 0.18280518054962158 0.10021012276411057]
91826,1, [0.08250883221626282 -0.17676839232444763 -0.03329050540924072 0.3026238977909088 -0.17110575735569]
91844,2, [-0.4989285171031952 -0.04331514984369278 0.23922793567180634 -0.1070999726653099 0.06619489938020706]
91858,10, [1.0641666650772095 -0.2378694713115692 0.28365588188171387 0.12236112356185913 1.2966268062591553]
9186,10, [-0.13669949769973755 0.22630147635936737 0.13503536581993103 -0.007197762373834848 -0.13287653028964996]
91966,1, [-0.38232651352882385 -0.545900285243988 -0.18762196600437164 -0.49581587314605713 0.11281710863113403]
92014,12, [0.016017336398363113 -0.07062297314405441 0.009619354270398617 0.33876171708106995 0.09448051452636719]
9203,36, [0.4727264940738678 -0.06755373626947403 -0.42351335287094116 -0.5853416323661804 0.5918411612510681]
92037,28, [-1.1330262422561646 0.1048436239361763 -0.010319321416318417 0.72170490026474 0.8035552501678467]
921,20, [-0.31583172082901 -1.0422335863113403 0.9922900199890137 0.48245105147361755 0.06444211304187775]
92109,1, [-1.076882004737854 0.45209014415740967 -0.3254859149456024 -0.05242955684661865 0.6089993715286255]
92186,15, [-0.4272104799747467 0.6298696994781494 0.04517267644405365 -0.44504573941230774 -0.03495386987924576]
9221,8, [-0.061655618250370026 -0.5417309403419495 -0.015474896878004074 -0.07205274701118469 0.24058954417705536]
92253,1, [-0.1465776562690735 -0.1636625975370407 0.008308570832014084 0.0953068733215332 0.056182291358709335]
92271,2, [0.7575685977935791 0.03682010993361473 -0.8239219188690186 0.40492621064186096 0.3713420331478119]
92299,1, [0.06645017862319946 0.8879690766334534 -0.1149803027510643 -0.5961036086082458 -0.35398781299591064]
9230,2, [0.041833121329545975 0.006334311328828335 0.5290871262550354 -0.15226063132286072 -0.06773221492767334]
92307,9, [0.06611882895231247 0.1837477684020996 0.532398521900177 0.07377657294273376 0.36398258805274963]
9235,30, [0.8915673494338989 0.5853733420372009 -0.03487158566713333 0.1764722317457199 0.8468190431594849]
92370,10, [0.18226641416549683 -0.27030301094055176 0.5064138174057007 0.17524755001068115 0.1216076910495758]
9249,2, [0.09931270778179169 0.2575318515300751 0.31483596563339233 -0.154524028301239 0.24260291457176208]
92497,1, [0.1701926738023758 -0.12748417258262634 0.11514325439929962 0.026876181364059448 0.1310550570487976]
92500,1, [-0.4789760708808899 0.1278066486120224 0.06323695182800293 -0.036091398447752 -0.1812356561422348]
92537,11, [0.6181842684745789 0.19476431608200073 0.923639178276062 1.6311365365982056 -0.6702902913093567]
92546,1, [0.2818097770214081 -0.20125439763069153 -0.26187095046043396 0.19578690826892853 0.18090344965457916]
92578,1, [-0.2960154116153717 -0.37883660197257996 0.04524708166718483 0.05476567894220352 0.06785218417644501]
9258,1, [-0.09909798949956894 0.03443405404686928 -0.032196953892707825 -0.028586894273757935 0.04885977879166603]
92622,1, [0.1151944175362587 -0.220310240983963 0.12776201963424683 -0.1388239860534668 0.03965230658650398]
92659,2, [-0.8952469229698181 -0.34171321988105774 0.6221041679382324 -0.4511139988899231 0.6129791736602783]
92811,4, [0.15305016934871674 -0.06054247170686722 0.21916382014751434 0.7561039328575134 -0.20321248471736908]
92906,5, [-0.7069980502128601 0.056866150349378586 0.4831962287425995 -0.2172703593969345 0.4895482659339905]
92942,1, [-0.13915735483169556 -0.03378397971391678 -0.08466117084026337 -0.018885405734181404 0.0238962359726429]
92947,20, [-0.978937029838562 0.9264736771583557 0.9218739867210388 -0.42364737391471863 -0.21170487999916077]
92960,2, [0.10954433679580688 -0.049282003194093704 -0.15109631419181824 0.4369712769985199 0.5893826484680176]
92979,1, [-0.006452808156609535 -0.2831001877784729 -0.24023446440696716 -0.4896303415298462 -0.23147712647914886]
93018,1, [-0.19032254815101624 -0.19255845248699188 -0.0557766929268837 -0.5621545314788818 0.4046797454357147]
9302,1, [-0.06625772267580032 0.10112564265727997 0.17251771688461304 0.10148979723453522 0.08074630796909332]
93072,1, [-0.21303074061870575 -0.2851582467556 0.14806117117404938 -0.013550498522818089 0.10935424268245697]
93121,1, [0.2094171792268753 -0.1906733512878418 0.112604521214962 0.3846975266933441 0.23301614820957184]
9320,1, [-0.24808663129806519 -0.10502809286117554 -0.3359479606151581 -0.6821073293685913 0.5942149758338928]
93270,2, [-0.01493833027780056 0.031257931143045425 0.07799291610717773 0.021789859980344772 0.06250152736902237]
93338,2, [0.3283706605434418 -0.4066799283027649 0.22765317559242249 0.2399476170539856 -0.33510881662368774]
9334,6, [-0.07733560353517532 -0.09296903014183044 0.0062793768011033535 0.10861843824386597 0.036546554416418076]
93392,4, [-0.1521020084619522 -0.7259036898612976 0.21237637102603912 0.13970230519771576 0.05711789056658745]
93405,1, [-0.08112257719039917 -0.09659657627344131 -0.18215405941009521 -0.377905935049057 0.7004694938659668]
93441,2, [-0.07118064165115356 0.08140186965465546 -0.14962723851203918 0.1432851403951645 0.25468775629997253]
93469,2, [-0.033115848898887634 0.04880109801888466 0.037351615726947784 0.061094366014003754 0.07569759339094162]
9352,10, [-0.38105010986328125 -0.21742799878120422 0.03394525498151779 -0.45424726605415344 0.24417291581630707]
93522,2, [-0.40979355573654175 0.050197161734104156 0.01256825216114521 -0.6089810132980347 0.17593130469322205]
93540,1, [-0.03222120180726051 -0.051977746188640594 -0.04190647602081299 0.006573455408215523 -0.008449457585811615]
93644,1, [-0.6037814617156982 -0.08691218495368958 -0.18429358303546906 0.022348172962665558 0.11500711739063263]
9384,1, [0.4329012930393219 0.296384334564209 0.6245701909065247 -0.09554675966501236 0.2763100266456604]
93856,2, [-0.1471661627292633 0.06877437233924866 -0.04320531710982323 -0.28682827949523926 -0.5300151705741882]
93874,3, [0.08217775076627731 -0.03669162094593048 0.2254849523305893 0.14423643052577972 0.05660732835531235]
93928,10, [0.23306073248386383 0.5045391321182251 -0.1985601931810379 0.4008641242980957 0.051295749843120575]
9393,6, [-0.10770616680383682 -0.22405734658241272 0.0908740982413292 -0.04985753819346428 0.20520998537540436]
93941,4, [0.6221519112586975 -0.33762452006340027 0.2727913558483124 0.37187713384628296 0.37859469652175903]
93991,1, [-0.10616185516119003 0.0032171960920095444 0.011117503046989441 -0.9770893454551697 0.27858972549438477]
94003,1, [0.6075750589370728 0.05724383518099785 0.2428259700536728 0.126481294631958 0.27150341868400574]
94021,2, [0.0909852534532547 -0.09606227278709412 -0.08012705296278 0.10278110951185226 -0.10324214398860931]
94035,1, [0.8420590758323669 -0.30244651436805725 0.9844794273376465 0.36478880047798157 -0.007601657882332802]
9406,2, [-0.3366782069206238 0.35732513666152954 0.26139751076698303 0.20693115890026093 0.8988028168678284]
94099,3, [-0.06891971826553345 0.32470253109931946 0.10756070911884308 0.15080811083316803 0.5348477363586426]
9424,2, [-0.09846198558807373 -0.4275731146335602 0.19822773337364197 0.2718990445137024 0.06334585696458817]
94305,2, [-0.021309977397322655 -0.008180303499102592 0.019460000097751617 0.11188322305679321 0.0060587599873542786]
94350,1, [0.27324938774108887 0.006924064364284277 0.13686199486255646 0.011237106285989285 -0.03862489014863968]
9438,6, [-0.6362504363059998 -0.004501702263951302 0.27979135513305664 0.13386091589927673 0.4582080543041229]
944,35, [-0.1989935338497162 -0.344672828912735 0.9518471956253052 -0.6258934736251831 0.625964343547821]
94404,4, [-0.11543023586273193 -0.18677778542041779 0.07519904524087906 -0.08157852292060852 -0.1404220461845398]
94427,1, [0.07873111218214035 0.08551693707704544 0.037153832614421844 -0.020285306498408318 0.054748084396123886]
9451,2, [0.28411993384361267 -0.3483228385448456 0.11122648417949677 0.7472866773605347 0.510271430015564]
94544,1, [0.11724086850881577 -0.032334137707948685 0.021184854209423065 -0.09260141849517822 -0.09953348338603973]
94553,6, [0.3311387598514557 0.4905906021595001 0.8957579731941223 0.5880634784698486 0.10598810017108917]
9460,15, [0.5819103717803955 -0.1059926375746727 -0.1617656797170639 0.4126451909542084 -0.11902660131454468]
94634,2, [-0.04106711596250534 -0.12233821302652359 -0.05992865189909935 0.13266606628894806 0.10643423348665237]
9465,3, [-0.25268369913101196 -0.3267265558242798 -0.06431563943624496 0.4417518973350525 0.2162744700908661]
94666,6, [-0.09115120768547058 -0.026925615966320038 0.37375620007514954 0.04409227520227432 0.5789312124252319]
94693,2, [-0.24629811942577362 0.2517302930355072 0.20709846913814545 0.06638150662183762 0.10674206912517548]
9474,16, [0.4581760764122009 0.17532137036323547 0.6233687996864319 0.5208913087844849 0.13270066678524017]
94760,3, [-0.07264450192451477 0.300482839345932 0.22977232933044434 0.4139138460159302 0.33503714203834534]
9479,75, [-0.4900948107242584 -0.8359293341636658 -0.9858679175376892 -0.3939224183559418 -0.6432159543037415]
9483,2, [0.16023698449134827 0.12336777150630951 -0.22503188252449036 -1.2044684886932373 1.048385500907898]
9497,1, [0.08502912521362305 -0.029604852199554443 -0.23321765661239624 0.10917779803276062 0.14019635319709778]
94972,12, [0.41468727588653564 -0.2415980100631714 0.026427431032061577 0.4122227430343628 -0.33296680450439453]
9500,12, [-0.4045799672603607 1.5103447437286377 0.496987521648407 -0.4458249807357788 0.32255521416664124]
95052,1, [-0.5184826850891113 0.31037843227386475 0.16022077202796936 -0.14844977855682373 0.10007892549037933]
9514,60, [-1.0607198476791382 -0.03506840392947197 -0.8788998126983643 0.3398929834365845 0.055551473051309586]
95156,2, [-0.03564488887786865 0.1655019074678421 0.24356220662593842 0.060618385672569275 0.11147724837064743]
9523,15, [-0.16053296625614166 0.055540796369314194 0.3681373596191406 0.6813473701477051 0.14357034862041473]
953,2, [-0.14842326939105988 0.4220145344734192 -0.669458270072937 0.018406527116894722 0.2600765824317932]
95322,2, [-0.3679477274417877 -0.3512386381626129 0.003431151621043682 0.1713421493768692 0.09714217483997345]
95340,5, [0.0716661810874939 -0.07715985924005508 0.1857450157403946 0.0447164848446846 0.06541217863559723]
9537,1, [0.8021926283836365 -0.6718752980232239 -0.6854211091995239 -1.05178964138031 0.47393447160720825]
9541,10, [-0.2407638132572174 0.1563633382320404 0.4526430666446686 0.7898452281951904 0.41151201725006104]
9546,130, [-0.2783418297767639 0.8270409107208252 0.3265301287174225 0.8769131898880005 0.3847363293170929]
9564,65, [-0.1346968114376068 -0.775680661201477 0.2911507189273834 0.5862668752670288 -0.06966289132833481]
95679,1, [-0.4355027973651886 -0.3748687505722046 0.03400706872344017 0.4305628836154938 0.2612530589103699]
95728,2, [-0.7963045239448547 0.3220163881778717 0.0018231184221804142 0.781126081943512 0.639691174030304]
9578,45, [0.08054979890584946 -0.6784558296203613 0.5526062846183777 0.16702668368816376 0.5427742600440979]
958,15, [-0.6077185273170471 -0.28117436170578003 0.3458319902420044 0.46585074067115784 0.10722769051790237]
95863,3, [-0.20374272763729095 0.17558380961418152 0.12327858805656433 0.013985797762870789 0.11382222175598145]
95935,1, [-0.40619364380836487 0.20397420227527618 -0.25910982489585876 -0.5999063849449158 0.6890817880630493]
96029,15, [0.667870283126831 0.38304010033607483 0.9206379055976868 0.593136191368103 0.8028772473335266]
9604,10, [0.16494251787662506 -0.16433925926685333 0.8706264495849609 0.1939348578453064 0.5636922717094421]
96100,20, [-0.15344731509685516 -0.19193708896636963 -0.1336376667022705 0.31544172763824463 -0.3092203140258789]
9618,40, [0.3703552782535553 -0.3154899775981903 0.9140691757202148 0.5801404118537903 -0.8640737533569336]
9622,8, [-0.8175172209739685 0.06235256418585777 -0.3388136327266693 0.24984681606292725 -0.22835025191307068]
9636,8, [0.11669818311929703 -0.06795939803123474 -0.02663492038846016 0.09384602308273315 -0.1346627175807953]
